"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INHR0005","MILLTOWN 5.7 SSE, IN US","38.262595","-86.253962","193.9","2014-10",,,,,,,"17",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"24.1",",,N,10,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130.3",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLK0066","LOWELL 5.9 SSW, IN US","41.2191125750542","-87.4677975475788","194.2","2014-10",,,,,,,"13","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"65.3","1,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.9","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124715","LAFAYETTE 8 S, IN US","40.2963","-86.9027","223.1","2014-10",,,"424.9","7","6.1",",7","15",",7","9",",7","0",",7","0",",7","0",",7","2",",7","0",",7","6",",7","0",",7","-0.6",",7,31,","0",",,7,31,+","0.0",",T,7,08,","61.7",",,7,03,","26.1",",7,28,",,,"294.5","7",,,,,,,,,"210.9",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148.7",",,,7",,,"0",",T,,7","11.7",",7","17.2",",,,7","6.3",",,,7",,,,,,,,,,,,
"US1INLK0063","GARY 4.8 ENE, IN US","41.6169548034668","-87.2546310424805","186.5","2014-10",,,,,,,"11","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"30.5","3,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.5","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INWK0005","BOONVILLE 2.4 N, IN US","38.080463","-87.275781","143.0","2014-10",,,,,,,"17",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"40.9",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INTP0029","WEST LAFAYETTE 4.9 W, IN US","40.448348","-87.004813","195.4","2014-10",,,,,,,"23","3,N","9","3,N",,,,,,,,,,,,,,,,,,,,,"48.0","3,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140.3","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INTP0028","LAFAYETTE 2.2 NE, IN US","40.43626","-86.844157","204.5","2014-10",,,,,,,"17","4,N","8","4,N",,,,,,,,,,,,,,,,,,,,,"65.8","4,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145.2",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INWK0006","NEWBURGH 4.7 NNE, IN US","38.006875","-87.364604","132.9","2014-10",,,,,,,"16","5,N","8","5,N",,,,,,,,,,,,,,,,,,,,,"35.6","5,,N,  ,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123.7","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INTP0022","LAFAYETTE 2.2 S, IN US","40.37985","-86.8665","196.9","2014-10",,,,,,,"16",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"66.8",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148.6",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INTP0025","WEST LAFAYETTE 5.1 WSW, IN US","40.42355","-87.00486667","203.3","2014-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.6","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INLK0079","HIGHLAND 0.7 ESE, IN US","41.543463","-87.445922","187.5","2014-10",,,,,,,"14",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"23.6",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.6",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00127398","RIDGEVILLE 3 SSE, IN US","40.2552","-84.9958","315.5","2014-10",,,,,,,"11",",7","9",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","11.4",",,7,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.9",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"US1INLK0078","SCHERERVILLE 1.4 E, IN US","41.4852981567383","-87.4214630126953","200.3","2014-10",,,,,,,"15",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"31.2",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INFN0005","ATTICA 3.4 SSW, IN US","40.244119","-87.276538","189.9","2014-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.5",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00122825","FARMLAND 5 NNW, IN US","40.2538","-85.1484","294.1","2014-10",,,"397.5","7","5.6",",7","13",",7","9",",7","0",",7","0",",7","0",",7","2",",7","0",",7","5",",7","0",",7","-1.1",",7,24,+","0",",,7,31,+","0.0",",,7,31,+","11.7",",,7,04,","28.9",",7,03,",,,"316.5","7","16.7",",,,7,3,2","17.2",",,,7,3,3","17.2",",,,7,5,2",,,"214.3",",7","27.2",",,,7,3,2","20.0",",,,7,3,3","20.6",",,,7,5,2",,,"8.3",",,,7,3,2","8.3",",,,7,3,3","11.1",",,,7,5,2",,,"11.1",",,,7,3,2","12.2",",,,7,3,3","12.8",",,,7,5,2",,,"11.5",",,,7,3,2","13.6",",,,7,3,3","13.9",",,,7,5,2",,,,,"17.9",",,,7,3,2","15.0",",,,7,3,3","16.3",",,,7,5,2",,,,,"57.8",",,,7",,,"0",",,,7","11.6",",7","17.4",",,,7","5.8",",,,7",,,,,,,,,,,,
"USC00121615","CLIFTY CREEK, IN US","38.7396","-85.4214","143.9","2014-10",,,,,,,"13",",7","11",",7",,,,,,,,,,,,,,,,,,,,,"23.6",",,7,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130.0",",,,7",,,,,,,,,,,,,,,,,,,,,,
"US1INJH0012","GREENWOOD 4.8 WSW, IN US","39.5858","-86.1947","211.5","2014-10",,,,,,,"10","5,N","7","5,N",,,,,,,,,,,,,,,,,,,,,"20.8","5,,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.3",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00121739","COLUMBIA CITY, IN US","41.1452","-85.4898","254.2","2014-10",,,"298.3","7","2.2",",7","14",",7","8",",7","0",",7","0",",7","0",",7","4",",7","0",",7","3",",7","0",",7","-1.7",",7,24,","0",",,7,31,+","0.0",",,7,31,+","22.9",",,7,15,","25.0",",7,03,",,,"386.6","7","15.0",",,,7,3,2","12.8","1,,,7,5,2",,,,,"253.7",",7","20.6",",,,7,3,2","20.6","1,,,7,5,2",,,,,"6.7",",,,7,3,2","6.1","1,,,7,5,2",,,,,"11.7",",,,7,3,2","8.3","1,,,7,5,2",,,,,"10.1",",,,7,3,2","7.7","1,,,7,5,2",,,,,,,"14.2",",,,7,3,2","12.1","1,,,7,5,2",,,,,,,"86.7",",,,7",,,"0",",,,7","10.2",",7","15.3",",,,7","5.2",",,,7",,,,,,,,,,,,
"US1INDK0013","BUTLER 0.5 NNE, IN US","41.43555","-84.865519","260.0","2014-10",,,,,,,"8","5,N","3","5,N",,,,,,,,,,,,,,,,,,,,,"13.2","5,,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.2","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INGN0007","BLOOMFIELD 4.5 ENE, IN US","39.0606","-86.8661","158.8","2014-10",,,,,,,"15","1,N","10","1,N",,,,,,,,,,,,,,,,,,,,,"27.2","1,,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.6","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00129222","WANATAH 2 WNW, IN US","41.4439","-86.9294","224.0","2014-10",,,"330.0","7","1.7",",7","15",",7","7",",7","0",",7","0",",7","0",",7","4",",7","0",",7","4",",7","0",",7","-2.2",",7,24,+","0",",,7,31,+","0.0",",,7,31,+","48.5",",,7,03,","24.4",",7,28,+",,,"342.1","7","15.0",",,,7,3,1","17.2",",,,7,3,2","16.1",",,,7,5,2",,,"235.7",",7","23.9",",,,7,3,1","23.9",",,,7,3,2","18.9",",,,7,5,2",,,"2.8",",,,7,3,1","8.9",",,,7,3,2","8.3",",,,7,5,2",,,"7.2",",,,7,3,1","10.0",",,,7,3,2","10.6",",,,7,5,2",,,"7.0",",,,7,3,1","11.0",",,,7,3,2","11.4",",,,7,5,2",,,,,"16.2",",,,7,3,1","15.7",",,,7,3,2","14.2",",,,7,5,2",,,,,"97.1",",,,7",,,"0",",,,7","10.8",",7","16.5",",,,7","5.1",",,,7",,,,,,,,,,,,
"US1INJF0001","HANOVER 1.4 S, IN US","38.695977","-85.472744","232.0","2014-10",,,,,,,"16",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"25.9",",,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00121747","COLUMBUS, IN US","39.166","-85.9227","185.6","2014-10",,,"506.1","7","6.9",",7","12",",7","10",",7","0",",7","0",",7","0",",7","0",",7","0",",7","12",",7","0",",7","1.1",",7,24,","0",",,7,31,+","0.0",",,7,31,+","27.9",",,7,14,","30.6",",7,03,",,,"217.5","7",,,,,,,,,"165.5",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.2",",,,7",,,"0",",,,7","13.2",",7","19.2",",,,7","7.2",",,,7",,,,,,,,,,,,
"US1INDK0006","KA9RVJ AUBURN 0.7 E, IN US","41.365178","-85.043634","264.9","2014-10",,,,,,,"11","5,N","6","5,N",,,,,,,,,,,,,,,,,,,,,"22.1","5,,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.9","5,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INDK0005","AUBURN 0.8 NE, IN US","41.370451","-85.045718","267.0","2014-10",,,,,,,"12",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"14.0",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJH0022","GREENWOOD 4.6 SW, IN US","39.568196","-86.174935","235.9","2014-10",,,,,,,"17",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"18.8",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INTP0040","WEST LAFAYETTE 2.8 NNE, IN US","40.48308","-86.892343","206.7","2014-10",,,,,,,"15","4,N","7","4,N",,,,,,,,,,,,,,,,,,,,,"23.6","4,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.4","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00129112","VINCENNES 4 E, IN US","38.6786","-87.4632","161.5","2014-10",,,,,,,"12",",7","10",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","50.8",",,7,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140.7",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"US1INDL0001","EATON 4.0 SW, IN US","40.306111","-85.415781","271.0","2014-10",,,,,,,"13","4,N","7","4,N",,,,,,,,,,,,,,,,,,,,,"22.4","4,,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.6",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INWL0011","BLUFFTON 0.9 SE, IN US","40.73015","-85.1606833","252.4","2014-10",,,,,,,"15",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"13.5",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.1",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00127298","RENSSELAER WWTP, IN US","40.92386","-87.17539","200.6","2014-10",,,"462.1","7","4.8",",7","16",",7","7",",7","0",",7","0",",7","0",",7","3",",7","0",",7","5",",7","0",",7","-1.1",",7,31,+","0",",,7,31,+","0.0",",,7,31,+","45.5",",,7,03,","26.1",",7,28,+",,,"300.4","7",,,,,,,,,"223.7",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.8",",,,7",,,"0",",,,7","11.3",",7","17.1",",,,7","5.4",",,,7",,,,,,,,,,,,
"USC00129113","VINCENNES 5 NE, IN US","38.7386","-87.4877","137.8","2014-10",,,"659.5","7","17.8",",7","15",",7","12",",7","0",",7","0",",7","0",",7","0",",7","0",",7","13",",7","0",",7","1.7",",7,30,","0",",,7,31,+","0.0",",,7,31,+","44.2",",,7,03,","31.7",",7,03,",,,"174.1","7","19.4","2,,,7,3,2","19.4","1,,,7,5,2",,,,,"138.0",",7","27.2","1,,,7,3,2","23.3","1,,,7,5,2",,,,,"7.2","2,,,7,3,2","9.4","1,,,7,5,2",,,,,"11.7","1,,,7,3,2","12.8","1,,,7,5,2",,,,,"11.9","2,,,7,3,2","13.0","1,,,7,5,2",,,,,,,"17.8","1,,,7,3,2","16.9","1,,,7,5,2",,,,,,,"130.4",",,,7",,,"0",",,,7","14.5",",7","20.6",",,,7","8.3",",,,7",,,,,,,,,,,,
"USW00093817","EVANSVILLE REGIONAL AIRPORT, IN US","38.05015","-87.51465","122.5","2014-10","3.0",",W","801.1","W","18.1",",W","14",",W","10",",W","0",",W","0",",W","0",",W","0",",W","0",",W","16",",W","0",",W","2.2",",W,30,","0",",,W,31,+","0.0",",,W,31,+","45.0",",,W,13,","31.7",",W,02,",,,"145.8","W",,,,,,,,,"124.7",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.0",",,,W",,,"0",",,,W","14.9",",W","20.5",",,,W","9.3",",,,W",,,"230",",W","220",",W",,,"17.4",",W","21.0",",W"
"USW00093819","INDIANAPOLIS INTERNATIONAL AIRPORT, IN US","39.72515","-86.2816","241.3","2014-10","4.4",",W","482.7","W","4.5",",W","16",",W","10",",W","0",",W","0",",W","0",",W","0",",W","0",",W","7",",W","0",",W","0.6",",W,31,","0",",,W,31,+","3.0",",,W,31,","14.5",",,W,13,","27.2",",W,02,",,,"238.4","W",,,,,,,,,"190.9",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80.7",",,,W",,,"3",",,,W","12.3",",W","17.3",",,,W","7.3",",,,W",,,"300",",W","310",",W",,,"14.8",",W","19.7",",W"
"USC00121873","CRAWFORDSVILLE 6 SE, IN US","40.0028","-86.8011","254.8","2014-10",,,"330.9","7","4.8",",7","13",",7","8",",7","0",",7","0",",7","0",",7","4",",7","0",",7","6",",7","0",",7","-2.2",",7,31,","0",",,7,31,+","0.0",",,7,31,+","56.6",",,7,03,","27.2",",7,01,",,,"350.0","7",,,,,,,,,"229.1",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126.2",",,,7",,,"0",",,,7","11.1",",7","17.2",",,,7","5.0",",,,7",,,,,,,,,,,,
"USC00120784","BLOOMINGTON INDIANA UNIVERSITY, IN US","39.17399","-86.52076","253.0","2014-10",,,"484.6","7","8.1",",7","11",",7","10",",7","0",",7","0",",7","0",",7","1",",7","0",",7","8",",7","0",",7","0.0",",7,30,","0",",,7,31,+","0.0",",,7,31,+","27.9",",,7,14,","29.4",",7,03,",,,"248.9","7",,,,,,,,,"181.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.4",",,,7",,,"0",",,,7","12.8",",7","18.1",",,,7","7.4",",,,7",,,,,,,,,,,,
"USC00122605","ELLISTON, IN US","39.0313","-86.9371","203.9","2014-10",,,,,,,"11",",7","10",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","26.9",",,7,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.3",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USR0000IBIO","BIG OAKS INDIANA, IN US","38.9253","-85.3625","274.3","2014-10",,,"463.6","U","5.3",",U",,,,,,,,,"0",",U","2",",U","0",",U","10",",U","0",",U","-0.6",",U,23,",,,,,,,"30.0",",U,02,",,,"247.3","U",,,,,,,,,"185.8",",U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.5",",U","18.3",",,,U","6.7",",,,U",,,,,,,,,,,,
"USC00124902","LEAVENWORTH 2 NW, IN US","38.215","-86.3661","215.8","2014-10",,,,,,,"15",",7","10",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","36.6",",,7,10,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145.1",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USW00014829","GOSHEN MUNICIPAL AIRPORT, IN US","41.52651","-85.78721","251.2","2014-10","4.1",",W",,,"0.8",",W","14",",W","7",",W","0","1,W","0","4,W","0",",W","3",",W","0",",W","3",",W","0",",W","-2.1",",W,23,","0","1,,W,31,+","0.0","4,,W,31,+","28.4",",,W,03,","24.4",",W,27,+",,,,,,,,,,,,,"240.0",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.3",",,,W",,,"0","4,,,W","10.6",",W","15.9",",,,W","5.4",",,,W",,,"360",",W","360","2,W",,,"13.9",",W","16.5","2,W"
"USW00014827","FORT WAYNE INTERNATIONAL AIRPORT, IN US","40.97248","-85.20636","243.0","2014-10","4.0",",W","391.8","W","1.4",",W","14",",W","8",",W","0",",W","0",",W","0",",W","2",",W","0",",W","5",",W","0",",W","-1.0",",W,23,","0",",,W,31,+","0.0",",T,W,31,+","16.5",",,W,03,","27.8",",W,02,",,,"313.3","W",,,,,,,,,"228.5",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.9",",,,W",,,"0",",T,,W","11.0",",W","16.3",",,,W","5.7",",,,W",,,"10",",W","10","1,W",,,"13.9",",W","17.9","1,W"
"US1INPK0004","HOLLAND 6.3 NW, IN US","38.305158","-87.125941","139.9","2014-10",,,,,,,"15","1,N","11","1,N",,,,,,,,,,,,,,,,,,,,,"37.3","1,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"161.6","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00129243","WARSAW 5 SW, IN US","41.1719","-85.9192","259.1","2014-10",,,,,,,"18",",7","8",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","13.0",",,7,14,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.3",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"US1INPK0001","PETERSBURG 1.4 ENE, IN US","38.501498","-87.259615","171.0","2014-10",,,,,,,"15",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"34.8",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INWL0014","OSSIAN 2.4 W, IN US","40.8737104386091","-85.2148251235485","257.3","2014-10",,,,,,,"14","4,N","8","4,N",,,,,,,,,,,,,,,,,,,,,"11.9","4,,N,15,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.0","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00129240","WARSAW, IN US","41.2634","-85.8677","248.4","2014-10",,,"404.9","7","3.1","4,7",,,,,"0","4,7","0","4,7","0","4,7","4","4,7","0","4,7","4","4,7","0","4,7","-1.1","4,7,18,","0","4,,7,31,+","0.0","4,,7,31,+",,,"25.0","4,7,27,+",,,"308.5","7",,,,,,,,,"202.5","4,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.8","1,a,,7",,,"0","4,,,7","10.9","4,7","16.4","4,,,7","5.5","4,,,7",,,,,,,,,,,,
"USC00127069","PORTLAND 1 SW, IN US","40.4174","-84.9925","277.4","2014-10",,,"350.8","7","6.7",",7","12",",7","10",",7","0",",7","0",",7","0",",7","4",",7","0",",7","5",",7","1",",7","-1.1",",7,25,+","0",",,7,31,+","0.0",",,7,31,+","16.5",",,7,04,","32.8",",7,03,",,,"340.0","7",,,,,,,,,"234.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.3",",,,7",,,"0",",,,7","11.0",",7","16.6",",,,7","5.4",",,,7",,,,,,,,,,,,
"US1INDL0012","YORKTOWN 1.1 NNW, IN US","40.186499","-85.489698","282.9","2014-10",,,,,,,"16","5,N","8","5,N",,,,,,,,,,,,,,,,,,,,,"25.1","5,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.7","5,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00128036","SHOALS 8 S, IN US","38.5529","-86.7944","145.4","2014-10",,,"557.8","7","11.9",",7","13",",7","10",",7","0",",7","0",",7","0",",7","5",",7","0",",7","13",",7","0",",7","-1.7",",7,31,","0",",,7,31,+","0.0",",,7,31,+","33.0",",,7,14,","30.6",",7,03,",,,"237.6","7",,,,,,,,,"176.5",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134.0",",,,7",,,"0",",,,7","13.0",",7","19.7",",,,7","6.4",",,,7",,,,,,,,,,,,
"USC00120550","BEDFORD 4 SW, IN US","38.8396","-86.5216","177.1","2014-10",,,,,,,"14",",7","11",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","23.1",",,7,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130.2",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00124910","LEBANON 6 W, IN US","40.0505","-86.5744","281.9","2014-10",,,,,,,"15",",7","9",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","44.2",",,7,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.1",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00120676","BERNE WWTP, IN US","40.6683","-84.93","255.7","2014-10",,,"398.7","7","5.4",",7","14",",7","7",",7","0",",7","0",",7","0",",7","1",",7","0",",7","4",",7","0",",7","0.0",",7,23,","0",",,7,31,+","0.0",",,7,31,+","16.8",",,7,08,","27.8",",7,03,",,,"306.4","7",,,,,,,,,"218.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.0",",,,7",,,"0",",,,7","11.5",",7","16.4",",,,7","6.6",",,,7",,,,,,,,,,,,
"US1INHS0005","PLAINFIELD 2.1 NNW, IN US","39.730515","-86.395885","246.9","2014-10",,,,,,,"17",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"19.3",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
